Active,Curr,Loc,Gcis,Gcis_Sub,Comp_Id,Comp_Name,Isin,Total_Assets,Debt_Liabilities,Debt_Longterm,Rev_Total,RD_Expense,Net_Income,Shares_Out,Fyear
A,CNY,CHN,45,45301020,338989,LEAGUER (SHENZHEN),CNE1000041N7,1533.597,5.996,318.05,547.423,71.593,84.337,121.051,2024
A,NOK,NOR,45,45103010,338993,SPIR GROUP ASA,NO0012548819,2396.946,156.844,593.97,1127.141,76.721,,,2024
A,NOK,NOR,35,35201010,338995,EXACT THERAPEUTICS AS,NO0010852213,153.197,0.594,0.052,0,25.208,-52.332,63.263,2024
A,CNY,CYM,35,35201010,339013,IMMUNOTECH BIOPHAR,KYG4721A1004,564.042,295.542,89.017,0,154.24,-186.912,514.584,2024
A,CNY,CHN,35,35201010,339025,SUNSHINE GUOJIAN PHARMACEUTI,CNE1000062X2,5965.027,50.022,0,1178.683,356.494,704.579,616.786,2024
A,USD,AUS,45,45103010,339026,DUG TECHNOLOGY LTD,AU0000095721,80.09,10.567,24.48,65.501,,2.769,118.123,2024
A,CNY,CHN,45,45203010,339051,BEIJING JIAODA SIGNAL TECHNO,CNE100004124,1438.451,0.459,0.178,330.002,111.563,48.583,86.933,2024
A,THB,THA,45,45301020,339067,SILICON CRAFT TECHNOLOGY PUB,TH9876010009,973.034,102.444,3.014,661.829,57.464,101.208,480,2024
A,THB,THA,45,45102010,339068,I&I GROUP PUBLIC COMPANY LTD,TH9863010004,1547.758,445.047,30.678,1076.633,,-49.336,119.597,2024
A,KRW,KOR,45,45103010,339092,SALTLUX INC,KR7304100001,93236.129,2983.444,2962.705,45944.418,11838.318,-4762.48,12.131,2024
A,CNY,CHN,45,45301020,339104,WUXI CHIPOWN MICRO,CNE1000041P2,2949.378,235.58,1.58,960.813,226.126,111.33,127.438,2024
A,AUD,AUS,35,35103010,339106,4DMEDICAL LTD,AU0000095416,120.015,0.945,4.176,3.754,3.652,-35.979,410.395,2024
A,JPY,JPN,45,45103010,339121,JAPAN PROPTECH CO LTD,JP3718700002,5569,0,0,4436,23,428.938,14.0762,2024
A,KRW,KOR,45,45203015,339126,VINA TECH CO LTD,KR7126340009,176126.235,50363.078,31917.885,59591.71,4452.691,-9092.33,5.901,2024
A,CNY,CHN,45,45201020,339127,GENEW TECHNOLOGIES CO LTD,CNE100006ZB7,1948.634,304.138,38.462,941.914,182.003,27.437,192.555,2024
A,CNY,CHN,45,45203010,339131,HANGZHOU SHENHAO TECHNOLOGY,CNE100004140,1734.567,108.202,509.337,134.499,106.02,-237.796,143.844,2024
A,NZD,NZL,35,35201010,339154,AROA BIOSURGERY LTD,NZARXE0001S1,108.872,1.119,5.297,84.697,10.236,-3.813,344.9,2024
A,CNY,CHN,45,45301020,339253,HENAN SHIJIA PHOTONS TECHNOL,CNE100004454,1782.152,17.686,5.547,1056.458,103.43,64.933,451.986,2024
A,KRW,KOR,45,45203015,339263,PENTASTONE ELECTRONICS INC,KR7332570001,164600.371,39661.306,3489.011,122129.66,7873.241,-7833.853,41.257,2024
A,JPY,JPN,35,35201010,339280,MODALIS THERAPEUTICS CORP,JP3922600006,3691,0,0,0,1092,-1317.851,69.4039,2024
A,JPY,JPN,45,45102010,339283,SUN INC,JP3323800007,13976,1250,0,13568,224,1023.192,37.6471,2024
A,CNY,CHN,45,45203015,339287,XIAMEN LEADING OPTICS CO,CNE1000041G1,1736.156,34.702,0,620.369,46.361,175.33,407.116,2024
A,CNY,CHN,45,45301020,339293,VERISILICON MICROELECTRONICS,CNE100004413,4629.859,349.045,877.081,2316.976,1247.302,-600.879,500.355,2024
A,CNY,CHN,45,45203015,339294,INFOVISION OPTOELECTRONICS,CNE1000043Y0,6580.807,879.542,231.337,3231.109,228.997,-190.319,3333.333,2024
A,TWD,TWN,45,45301020,339324,VISERA TECHNOLOGIES CO,TW0006789001,24739.536,2798.104,1925.148,10002.074,933.673,1738.904,317.308,2024
A,JPY,JPN,45,45102010,339335,T&S GROUP INC,JP3539210009,2921,0,0,2980,14,321.333,7.5788,2024
A,CNY,CHN,45,45203015,339345,MEMSENSING MICROSYSTEMS CO,CNE100004488,1210.874,26.044,27.679,501.492,80.97,-35.236,57.885,2024
A,TWD,TWN,45,45301020,339354,KINGRAY TECHNOLOGY CORP,TW0006787005,810.433,18.742,8.784,110.297,59.082,-184.657,80.72,2024
A,CNY,CHN,35,35202010,339356,ZHEJIANG WECOME,CNE1000047P9,1652.323,100.768,191.798,347.007,14.186,-147.426,142.051,2024
A,KRW,KOR,45,45103020,339366,YOUNGLIMWON SOFT LAB CO LTD,KR7060850005,68405.557,2351.654,3409.394,62553.42,7704.69,3293.043,8.131,2024
A,TWD,TWN,45,45301010,339368,AMPLE ELECTRONIC TECHNO,TW0004760004,1507.006,353.263,0.262,1491.879,38.773,189.767,30.113,2024
A,TWD,TWN,45,45103010,339369,PROVISION INFORMATION CO,TW0006590003,1068.29,11.174,133.963,586.333,22.516,107.209,21.291,2024
A,TWD,TWN,45,45203015,339372,FUZETEC TECHNOLOGY CO,TW0006642002,1465.942,9.66,198.838,522.732,30.539,133.723,37.4,2024
A,TWD,TWN,35,35203010,339373,BIOLASCO TAIWAN CO LTD,TW0006662000,612.666,12.407,94.6,292.498,,44.028,25.612,2024
A,CNY,CHN,45,45301010,339377,QINGDAO GAOCE TECH CO LTD,CNE1000044B6,7751.986,237.219,1562.73,4287.275,248.502,-44.228,546.769,2024
A,KRW,KOR,35,35201010,339390,TOOLGEN INCORPORATED,KR7199800004,75478.506,13897.097,116.703,890.961,7421.69,6231.842,8.547,2024
A,CNY,CHN,45,45103010,339393,TANSUN TECHNOLOGY CO LTD,CNE1000047J2,4197.801,301.486,321.474,1763.784,176.938,77.504,457.929,2024
A,JPY,JPN,45,45103010,339454,NEURAL GROUP INC,JP3756370007,2976,1120,755,3564,157,-60.866,15.3398,2024
A,CNY,CHN,35,35201010,339464,JIANGSU AIDEA PHARMACEUTICA,CNE1000041S6,1869.563,393.773,94.253,415.542,103.328,-141.204,420.783,2024
A,CNY,CHN,45,45202030,339465,DONGGUAN AOHAI TECHNOLOGY CO,CNE1000040Q2,8973.002,202.3,113.788,6395.048,352.014,464.864,274.655,2024
A,CNY,CHN,45,45103020,339467,BONREE DATA TECHNOLOGY CO,CNE100004405,485.154,2.179,0.92,140.525,88.749,-115.175,43.372,2024
A,KRW,KOR,35,35203010,339484,CELEMICS INC,KR7331920009,29413.959,335.251,182.892,6718.995,966.023,12266.478,8.164,2024
A,CNY,CHN,45,45203015,339488,NANYA NEW MATERIAL TECH CO,CNE1000043V6,4571.59,183.414,58.481,3299.973,170.976,50.32,223.309,2024
A,SEK,SWE,45,45103010,339490,MODELON AB,SE0023112438,120.957,0,0,83.611,54.7,,,2024
A,KRW,KOR,45,45202030,339491,IDP CORP  LTD,KR7332370006,68271.887,172.381,532.348,46525.696,2695.583,11468.313,12.423,2024
A,CNY,CHN,45,45301010,339493,YANGLING METRON NEW MATERIAL,CNE100004751,7063.734,31.238,38.746,2187.614,60.185,145.523,480.012,2024
A,CNY,CHN,45,45202030,339494,ANKER INNOVATIONS LTD,CNE1000047B9,16603.707,649.982,987.813,24695.918,2108.445,2114.43,531.411,2024
A,CNY,CHN,45,45203010,339496,ANHUI LANDUN PHOTOELECTRON C,CNE100004769,2570.665,13.974,113.962,607.013,38.923,6.485,184.618,2024
A,CNY,CHN,45,45203015,339497,SIHUI FUJI ELECTRONICS,CNE100004132,2626.515,0,490.002,1346.009,58.322,140.285,141.27,2024
A,CNY,CHN,45,45301010,339502,SHANGHAI GENTECH CO LTD,CNE1000043Q6,9357.433,722.456,481.564,5468.378,349.285,527.749,284.185,2024
A,CNY,CHN,35,35202010,339526,WUHAN HVSEN BIOTECHNO CO LTD,CNE1000047H6,3014.683,333.102,555.455,1139.237,55.797,-20.156,165.012,2024
A,JPY,JPN,45,45103010,339532,TOYOKUMO INC,JP3632650002,4663,0,0,3146,,841.726,10.927,2024
A,AUD,AUS,45,45103010,339555,AI-MEDIA TECHNOLOGIES LTD,AU0000101636,93.14,0.241,0.291,66.236,1.352,-1.341,208.814,2024
A,JPY,JPN,45,45103010,339557,RAKUMO INC,JP3967270004,3035,0,500,1443,15,253.014,5.8095,2024
A,CNY,CHN,45,45202030,339567,SHENZHEN JAME TECHNOLOGY,CNE1000047D5,2111.339,229.024,40.501,667.401,46.546,7.074,126.368,2024
A,NOK,NOR,45,45201020,339571,HUDDLY AS,NO0013470534,630.512,11.462,108.809,148.781,42.846,-172.179,1831.028,2024
A,CNY,CHN,35,35202010,339577,CHENGDU EASTON BIOPHARMACEUT,CNE100004397,3400.127,78.105,35.933,1347.912,263.856,238.234,174.084,2024
A,CNY,CHN,45,45203010,339587,HEFEI KEWELL POWER SYSTEM CO,CNE100004322,1711.537,32.419,2.457,475.29,78.927,49.048,83.585,2024
A,CNY,CHN,35,35202010,339591,JENKEM TECHNOLOGY CO LTD,CNE1000043K9,1367.26,8.479,5.091,227.097,59.14,29.838,60.503,2024
A,CNY,CHN,45,45301010,339639,HANGZHOU LION ELECTRONICS CO,CNE100004314,19322.83,1883.26,5672.961,3063.418,290.383,-265.757,668.774,2024
A,USD,ISR,45,45203010,339643,FIRE & GAS DETECTION TECHNOL,IL0011653073,19.853,0.59,8.673,10.323,1.149,-4.511,21.288,2024
A,JPY,JPN,45,45301020,339644,KIOXIA HOLDINGS CORPORATION,JP3236330001,2919679,289029,710492,1706460,132798,272312.926,539.3552,2024
A,CNY,CHN,45,45203010,339659,NINGBO JIANAN ELECTRONICS CO,CNE1000047R5,1617.444,1.504,5.647,1011.593,49.471,193.069,195.137,2024
A,KRW,KOR,35,35203010,339695,P&K SKIN RESEARCH CENTER CO,KR7347740003,82039.525,358.393,164.641,17846.81,1600.421,5816.411,28.882,2024
A,CNY,CHN,45,45301020,339709,3PEAK INCORPORATED,CNE1000042T2,6200.892,22.078,349.148,1219.059,577.057,-197.217,131.415,2024
A,CNY,CHN,45,45203010,339714,BEIJING LABTECH INSTRUMENTS,CNE1000043C6,955.712,1.065,1.804,421.346,51.486,39.148,66.778,2024
A,DKK,DNK,35,35201010,339720,CURASIGHT A/S,DK0061295797,23.688,10.922,0,0,,-36.836,21.149,2024
A,CNY,CHN,45,45203015,339730,JILIN OLED MATERIAL TECH CO,CNE100004371,2178.662,60.813,30.069,532.303,122.411,90.433,208.148,2024
A,CNY,CHN,35,35202010,339738,WUHAN KEQIAN BIOLOGY CO LTD,CNE1000042Q8,4495.822,1.351,5.546,933.044,88.431,382.35,463.916,2024
A,IDR,IDN,35,35202010,339746,PT SOHO GLOBAL HEALTH TBK,ID1000157506,5412023,8180,6688,10057938,25492,462651,12691.682,2024
A,CNY,CHN,35,35202010,339776,AURISCO PHARMACEUTICAL CO,CNE1000042S4,3877.422,25.661,922.191,1472.07,146.34,354.792,406.195,2024
A,CNY,CHN,45,45103010,339777,FUJIAN FOXIT SOFTWARE DEVELO,CNE100004348,3080.916,11.557,28.742,710.933,232.327,26.958,89.678,2024
A,CNY,CHN,45,45102010,339804,BEIJING JINGYEDA TECHNOLOGY,CNE1000046R7,2280.653,6.912,11.472,482.625,42.735,42.695,165.278,2024
A,CNY,CHN,45,45203010,339939,ZHEJIANG WELLSUN INTELLIGENT,CNE1000047T1,1571.226,0.153,0.168,933.292,83.128,118.917,286.201,2024
A,JPY,JPN,45,45103020,339940,KINJIRO CO LTD,JP3680630005,12814,260,1915,4376,30,461.923,19.6244,2024
A,SEK,SWE,45,45102010,339943,EXSITEC HOLDING AB,SE0014035762,1136.629,54.209,335.453,811.348,,59.121,13.43,2024
A,EUR,ITA,45,45102010,339952,RETI SPA,IT0005418204,34.508,5.22,0.407,32.248,0.056,1.266,12.267,2024
A,INR,IND,45,45102010,339961,ERAAYA LIFESPACES LTD,INE432F01032,40964.3,2024.54,11397.46,15084.87,,-3587.21,190.694,2024
A,CNY,CHN,45,45203015,340037,WAYS ELECTRON CO LTD,CNE1000042L9,2351.536,12.842,172.156,2011.93,121.69,55.984,210.869,2024
A,CNY,CHN,45,45203010,340038,HANGZHOU SECK INTELLIGENT,CNE100004876,1291.96,6.353,0,644.944,57,81.453,99.333,2024
A,INR,IND,45,45102010,340047,HAPPIEST MINDS TECHNOLOGIES,INE419U01012,33590.6,8581.2,3854.7,20608.4,204.7,1846.6,150.047,2024
A,CNY,CHN,45,45203015,340054,ZHEJIANG LANTE OPTICS CO LTD,CNE1000042R6,2308.09,11.009,4.108,1029.13,116.521,220.531,403.192,2024
A,CNY,CHN,45,45203010,340061,SHANGHAI HOLYSTAR INFORMATIO,CNE100005XB4,4203.382,67.73,4.686,972.802,51.935,222.736,138.698,2024
A,INR,IND,45,45103010,340063,ROUTE MOBILE LIMITED,INE450U01017,38257.2,4520.1,161.6,45756.2,0.4,3188.5,62.998,2024
A,KRW,KOR,45,45301010,340064,PIMS INC,KR7347770000,80654.048,11936.896,7726.851,60716.609,218.828,-5653.239,22.857,2024
A,CNY,CYM,45,45103010,340065,MING YUAN CLOUD GRP HOLDINGS,KYG6142R1092,5448.492,33.841,43.552,1434.818,482.05,-189.546,1829.676,2024
A,TWD,TWN,45,45203015,340073,M3 TECHNOLOGY INC,TW0006799000,1753.416,2.117,0.027,907.178,166.173,121.558,42.563,2024
A,EUR,BEL,45,45103010,340075,BANQUP GROUP SA,BE0974371032,323.284,8.93,35.386,83.55,17.022,-51.191,37.132,2024
A,TWD,TWN,45,45301020,340084,SUNPLUS INNOVATION TECH INC,TW0005236004,3084.271,5.537,16.685,1817.927,371.09,482.067,58.443,2024
A,KRW,KOR,35,35201010,340092,QUANTAMATRIX INC,KR7317690006,26826.503,744.524,15929.906,2497.119,4878.971,-20168.6,16.542,2024
A,KRW,KOR,35,35203010,340104,C&R RESEARCH INC,KR7359090008,85602.23,5036.243,410.759,59688.657,,3838.554,56.725,2024
A,CNY,CHN,45,45103010,340128,BEIJING ZZNODE TECHNOLOGIES,CNE1000046T3,1055.503,16.574,6.846,417.731,142.093,33.023,101.82,2024
A,CNY,CHN,45,45301020,340135,WUXI NCE POWER CO LTD,CNE1000042H7,4502.911,0.777,0,1820.847,103.746,434.576,415.333,2024
A,JPY,JPN,45,45102010,340175,HEADWATERS CO LTD,JP3835050000,1800,0,0,2905,3,272.772,3.7967,2024
A,CNY,CYM,35,35201010,340187,EDDING GENOR GROUP HOLDINGS,KYG3871A1004,1289.728,0.356,0.555,206.229,202.778,-51.283,516.815,2024
A,SEK,SWE,45,45103010,340188,KLIMATOR AB (PUBL),SE0014401329,25.814,0.913,2.257,26.693,0.359,-2.51,31.085,2024
A,CNY,CHN,35,35201010,340192,IMEIK TECHNOLOGY DEVELOPMENT,CNE100004868,8340.486,18.945,26.015,3025.371,303.684,1957.597,301.426,2024
A,CNY,CHN,45,45301020,340208,CHIPSEA TECHNOLOGIES (SHENZH,CNE1000042K1,1695.25,284.004,469.096,702.093,289.467,-172.874,108.802,2024
A,INR,IND,35,35202010,341970,SUPHA PHARMACHEM LTD,INE549S01036,17203.49,11413.931,0,4052.511,,21.294,403.2,2024
A,NZD,NZL,35,35202010,340221,RUA BIOSCIENCE LIMITED,NZRUAE0004S1,7.74,0.049,0.099,0.086,1.176,-13.719,159.751,2024
A,TWD,TWN,45,45203015,340253,FOSITEK CORP,TW0006805005,12758.184,458.292,144.231,8187.69,444.761,1227.364,68.554,2024
A,GBP,GBR,45,45201020,340293,CALNEX SOLUTIONS PLC,GB00BMBK7016,38.479,0.289,0.928,18.386,4.271,0.337,87.892,2024
A,AUD,AUS,45,45103010,340294,STAKK LIMITED,AU0000378291,1.472,0.187,0,0.481,1.384,-1.514,1082.069,2024
I,DKK,DNK,35,35202010,340308,DANCANN PHARMA A/S,DK0063631999,16.671,0,0,7.372,,-8.346,3991.052,2024
I,NOK,NOR,45,45103010,340328,MINTRA HOLDING AS,NO0010895022,1070.9,41.1,178.1,339.3,28.8,35,223.87,2024
A,GBP,GBR,45,45103010,340331,R8 CAPITAL INVESTMENTS PLC,GB00BKX8NT01,0.129,2.909,0,0,,-1.432,104.791,2024
A,KRW,KOR,45,45301010,340333,NEXTIN INC,KR7348210006,189816.881,443.493,9956.223,113719.876,9728,38427.641,10.278,2024
A,CNY,CYM,35,35201010,340345,EVEREST MEDICINES LIMITED,KYG3224E1061,4958.848,488.989,86.617,706.678,528.035,-1041.375,324.348,2024
A,CNY,CHN,45,45203015,340348,CHANGZHOU AOHONG ELECTRONICS,CNE100007762,2612.591,167.78,0,1191.298,65.556,141.499,142.924,2024
A,NOK,NOR,35,35103010,340367,OMDA AS,NO0010894512,787.738,0,483.165,426.265,12.428,,,2024
A,TWD,TWN,45,45301010,340779,BRILLIAN NETWORK & AUTOMATIO,TW0006788003,3400.516,4.095,6.133,2152.393,150.311,513.262,38.74,2024
A,TWD,TWN,45,45203015,341329,MAX ECHO TECHNOLOGY CORP,TW0005228001,1151.923,39.861,497.125,430.41,18.467,-80.351,38.056,2024
A,PLN,POL,45,45103010,341911,PROACTA S A,PLBTEVL00019,49.904,0.635,0.687,3.115,0.661,-9.539,117.425,2024
A,TWD,TWN,35,35201010,341957,ENIMMUNE CORPORATION,TW0006564008,723.696,103.019,4.784,39.915,84.948,-157.546,72.134,2024
A,TWD,TWN,35,35201010,341987,TAIRX INC,TW0006580004,684.781,3.365,5.755,8.222,102.773,-138.835,110.59,2024
A,TWD,TWN,35,35201010,342126,EUSOL BIOTECH CO LTD,TW0006652001,377.914,1.606,0,0,26.076,-30.548,137,2024
A,INR,IND,45,45203030,342377,ASHNISHA INDUSTRIES LTD,INE694W01024,1278.351,420.16,41.132,48.315,,1.691,101,2024
A,CNY,CHN,45,45203010,343010,GUOANDA CO LTD,CNE1000048P7,941.443,10.81,0.427,306.779,21.806,-22.191,181.803,2024
A,CNY,CHN,45,45203015,343062,JIANGSU RIJIU OPTOELECTRONIC,CNE100004710,1111.03,41.079,0.628,570.205,33.794,67.474,266.691,2024
A,TWD,TWN,45,45203015,343443,ECOCERA OPTRONICS CO LTD,TW0006597008,985.439,213.173,6.747,867.433,28.996,121.636,26.342,2024
A,INR,IND,45,45203030,343458,VARIMAN GLOBAL ENTERPRISES,INE717F01028,985.669,79.187,228.433,1086.246,,6.105,194.581,2024
A,TWD,TWN,45,45203010,343578,POINDUS SYSTEMS CORP,TW0006599004,915.784,38.869,17.062,1171.602,23.079,58.315,21,2024
A,KRW,KOR,45,45203010,343579,NPX INC,KR7222160004,22345.945,108.524,116.542,8293.472,56.367,,,2024
A,KRW,KOR,45,45103010,343580,BECU AI INC,KR7148780000,15747.802,290.667,177.51,17300.348,992,-600.675,31.446,2024
A,PLN,POL,45,45102010,343773,PASSUS S.A.,PLPSSUS00018,67.485,0.58,0.463,107.496,0.8,10.329,1.787,2024
A,NOK,NOR,45,45103010,343801,ELLIPTIC LABORATORIES ASA,NO0010722283,361.026,8.625,10.727,131.914,26.646,8.96,105.275,2024
A,KRW,KOR,45,45203010,343802,SENKO CO LTD,KR7347000002,67017.008,4422.179,99.054,35862.109,3337.7,2516.936,32.305,2024
A,INR,IND,45,45102010,343808,AAA TECHNOLOGIES LIMITED,INE0D0U01013,325.543,0,0,254.555,,35.103,12.827,2024
A,NOK,NOR,45,45103010,343824,LINK MOBILITY GROUP HOLDING,NO0010894231,10722.163,2031.603,1477.128,6993.807,147.608,171.544,282.504,2024
A,TWD,TWN,35,35201010,343829,3D GLOBAL BIOTECH INC,TW0006808009,1037.567,10.999,73.765,265.686,43.274,91.701,77.84,2024
A,KRW,KOR,35,35201010,343831,PEOPLEBIO INC,KR7304840002,27074.569,8960.534,291.191,3731.51,3457.321,-10913.333,21.17,2024
A,INR,IND,45,45102010,343884,SIGMA SOLVE LIMITED,INE0A0S01028,615.062,17.725,18.813,761.723,,190.895,10.277,2024
A,KRW,KOR,45,45103010,343889,VAIV COMPANY INC,KR7301300000,88681.121,10533.602,11207.704,26341.324,4766.062,-9322.134,12.372,2024
A,KRW,KOR,35,35201010,343902,KOBIOLABS INC,KR7348150004,102095.528,7750.713,8789.401,68358.644,8490.236,-5297.936,19.374,2024
A,AUD,AUS,45,45103010,343910,CREDIT CLEAR LIMITED,AU0000107526,78.084,1.071,3.203,42.001,1.224,-4.497,417.698,2024
A,NOK,NOR,35,35103010,343914,CODELAB CAPITAL AS,NO0013483503,20.639,0,0,0.249,16.589,-150.884,341.794,2024
A,DKK,DNK,45,45102010,343938,DATAPROCES GROUP A/S,DK0061408580,55.415,0.205,2.841,51.423,9.133,6.446,,2024
A,JPY,JPN,45,45102010,343941,MIT HOLDINGS CO LTD,JP3895150005,2442,381,732,5240,4,124.643,1.9866,2024
A,CNY,CYM,35,35201010,343946,JW (CAYMAN) THERAPEUTICS CO,KYG5210T1040,1680.364,376.259,46.145,158.218,282.989,-590.624,404.698,2024
A,TWD,TWN,45,45301010,343960,SAUL TECH TECHNOLOGY CO LTD,TW0006812001,1199.474,2.061,121.911,458.99,131.518,-69.932,30.676,2024
A,KRW,KOR,45,45301010,343972,WITHTECH CO LTD,KR7348350000,139800.51,12500.176,182.098,43615.815,4950,7068.116,9.774,2024
A,GBP,VGB,45,45103010,343978,ANEMOI INTERNATIONAL LTD,VGG0419A1057,3.801,0,0,0.093,,-0.462,157.042,2024
A,CNY,CHN,35,35201010,343995,FRONTIER BIOTECHNOLOGIES INC,CNE100005XF5,1812.138,327.201,79.362,125.761,137.206,-201.383,374.579,2024
A,CNY,CHN,45,45203010,343996,JIANGXI EVERBRIGHT,CNE1000048S1,1008.3,0.193,0.211,159.945,16.209,75.32,80,2024
I,USD,NOR,45,45203010,344040,AIRTHINGS ASA,NO0010895568,42.888,0.832,2.174,38.496,7.676,-17.69,197.758,2024
A,SEK,SWE,35,35201010,344065,PROSTATYPE GENOMICS AB,SE0023261532,41.97,0.067,0,1.918,2.211,-41.051,6.705,2024
A,CNY,CHN,45,45301020,344080,GUANGDONG LEADYO IC TESTING,CNE1000077D2,2592.748,280.284,995.392,458.821,77.832,-61.619,200.309,2024
A,CNY,CHN,35,35201010,344082,REMEGEN CO LTD,CNE1000048G6,5498.518,1432.538,1237.972,1710.152,1556.226,-1468.361,181.809,2024
A,CNY,CHN,45,45203010,344088,TES TOUCH EMBEDDED SOLUTIONS,CNE1000048M4,2479.503,268.469,139.104,2209.471,97.808,188.082,173.261,2024
A,USD,GBR,35,35201010,344089,VERICI DX PLC,GB00BM8HZD43,7.492,0.182,0.189,3.339,1.901,-5.874,242.541,2024
A,NOK,NOR,45,45102010,344090,ARRIBATEC GROUP ASA,NO0013682948,442.251,52.192,20.752,574.733,,-82.713,69.572,2024
A,CNY,CHN,45,45201020,344104,DNAKE (XIAMEN) INTELLIGENT,CNE1000048N2,1768.166,44.557,5.922,648.151,79.189,-12.888,252,2024
A,CNY,CHN,45,45203015,345175,GUANGDONG KINGSHINE ELECTRON,CNE1000048Q5,7350.593,1312.304,448.225,3109.026,198.837,-343.655,412.664,2024
A,KRW,KOR,45,45202030,345180,POINT MOBILE COM LTD,KR7318020005,81902.276,5396.787,15149.947,77295.58,10077.244,1588.578,12.463,2024
A,TWD,TWN,35,35201010,345192,LUKAS BIOMEDICAL INC,TW0006814007,476.504,24.967,90.232,189.828,94.734,-94.378,41.874,2024
A,CNY,CHN,45,45203015,345215,SHENZHEN HUI CHUANG DA TECHN,CNE1000048W3,2913.32,239.586,228.938,1439.225,93.255,100.748,172.973,2024
A,TWD,TWN,45,45102010,345216,ACER E-ENABLING SERVICE BUSI,TW0006811003,6097.427,251.328,1.422,8687.665,60.208,538.964,41.449,2024
A,CNY,CHN,45,45203010,345221,SUPCON TECHNOLOGY CO LTD,CNE100005D92,18316.483,624.29,15.225,9084.902,978.005,1116.987,785.715,2024
A,CNY,CYM,35,35202010,345242,ANTENGENE CORP LTD,KYG039571008,1344.732,23.746,225.69,91.95,258.912,-319.25,621.909,2024
A,CNY,CHN,45,45301020,345257,SHENZHEN BAOMING TECHNOLOGY,CNE1000040P4,2200.717,425.371,209.27,1484.444,101.866,-76.35,182.043,2024
A,CNY,CHN,45,45202030,345258,SHARETRONIC DATA,CNE100004173,7304.502,1596.039,656.938,7328.578,240.625,691.783,245.255,2024
A,CNY,CHN,45,45203010,345260,KINCO AUTOMATION SHANGHAI,CNE100006BH5,1023.314,88.702,11.837,544.521,73.076,48.892,84,2024
A,CNY,CHN,35,35202010,345361,HEFEI LIFEON PHARMACEUTICAL,CNE100004BD9,2585.975,54.363,64.217,1488.164,91.861,160.597,191.572,2024
A,CNY,CHN,45,45203015,345362,JIANGSU XIEHE ELECTRONIC CO,CNE1000077J9,1572.693,59.042,0,853.502,37.973,71.272,88,2024
A,JPY,JPN,45,45103010,345366,STMN INC,JP3399350002,2165,0,6,2692,,137.335,8.7449,2024
A,KRW,KOR,45,45103020,345372,ALCHERA INC,KR7347860009,17756.213,1031.924,495.778,17251.118,1228,-9870.969,24.735,2024
A,TWD,TWN,45,45203015,345373,UNICTRON TECHNOLOGIES CORP,TW0006792005,2048.597,50.857,46.348,1229.947,145.6,98.632,46.875,2024
A,JPY,JPN,45,45103010,345378,PLAID INC,JP3833270006,7299,799,521,10992,,320.878,40.4973,2024
A,NOK,NOR,45,45203010,345391,XPLORA TECHNOLOGIES AS,NO0010895782,577.924,117.035,6.25,813.327,21.415,-5.936,44.157,2024
A,INR,IND,35,35202010,345400,GLAND PHARMA LTD,INE068V01023,112249.2,2065.82,1071.51,56165.04,,6985.26,164.756,2024
A,TWD,TWN,45,45201020,345462,ADVANCED WIRELESS & ANTENNA,TW0006818008,985.014,119.944,47.338,1142.929,138.805,104.857,25.465,2024
A,JPY,JPN,45,45102010,345482,ENECHANGE INNOVATION LIMITED,JP3165870001,7411,647,466,6715,,-1273.356,42.5904,2024
A,CNY,CHN,35,35202010,345541,ZHEJIANG EAST ASIA PHARMA,CNE1000077G5,3556.607,111.017,682.043,1188.477,117.017,-100.66,108.609,2024
A,CNY,CHN,35,35202010,345548,SHANGHAI ALLIST PHARMACEUTIC,CNE100005XJ7,5916.131,0.994,0.302,3557.889,314.491,1429.847,450,2024
A,DKK,DNK,35,35202010,345553,CESSATECH A/S,DK0061411964,15.9,0,0,2.486,,-14.67,17.425,2024
A,GBP,GBR,35,35103010,345561,DXS INTERNATIONAL PLC,GB00B2Q6HZ92,2.371,0.266,0.205,3.47,,-0.095,64.022,2024
A,JPY,JPN,45,45103010,345586,KOKOPELLI INC,JP3297370003,2431,51,124,2007,,125.872,7.5814,2024
A,TWD,TWN,45,45203015,345595,ORIENTAL SYSTEM TECHNOLOGY,TW0006819006,479.902,23.539,80.525,225.582,25.088,6.308,33.974,2024
A,TWD,TWN,35,35202010,345614,WINSTON MEDICAL SUPPLY CO,TW0006817000,812.673,7.896,48.16,695.077,9.433,131.593,18.417,2024
A,AUD,AUS,45,45103010,345651,ACUSENSUS LIMITED,AU0000259582,48.691,1.255,0.939,49.625,2.36,-1.523,126.411,2024
A,USD,CYM,35,35201010,345658,HBM HOLDINGS LTD,KYG4403H1002,215.014,56.61,4.729,38.1,20.999,2.778,732.502,2024
A,KRW,KOR,35,35201010,345661,CELESTRA INC,KR7352770002,53557.667,29506.518,2672.49,8501.826,1946.098,-47055.13,38.447,2024
A,USD,ISR,45,45203010,345670,STARK POWER LTD,IL0011698953,1.452,0,0,1.041,1.376,-16.681,98.051,2024
A,CNY,CHN,45,45203015,345677,SHENZHEN LANGTE INTELLIGENT,CNE1000049F6,1948.393,107.846,12.343,1571.998,68.33,154.208,144.644,2024
I,SEK,SWE,45,45203030,345678,THUNDERFUL GROUP AB,SE0015195888,772.9,11.9,11.6,388.8,183.7,-665.6,70.291,2024
